uniform_1 uniform_2 uniform_10 uniform_100 exp_1 exp_2 exp_10 exp_100 CL_1 CL_2 CL_10 CL_100
0.295696 0.410033 0.469508 0.461153 0.35775 2.38007 0.693346 1.14093 -0.14142 -0.275565 -1.01769 -0.0395951
0.343775 0.0383141 0.679869 0.485757 0.956524 1.72032 1.01607 0.965307 1.6264 1.54684 1.39756 -7.37592
0.35927 0.571734 0.528365 0.519025 2.34827 0.916183 1.17804 1.04847 -2.16996 -1.64087 1.27805 -2.78437
0.534116 0.418153 0.406671 0.44613 0.123401 1.45241 1.04349 0.899503 -0.161144 -1.71283 -11.5307 -3.26863
0.766909 0.304435 0.411815 0.520067 1.95738 0.145244 1.43664 0.95743 -0.0120467 -0.790044 -5.54505 1.50498
0.597378 0.353458 0.479785 0.549408 1.90967 1.34774 1.2387 0.977761 -4.36333 0.808069 -0.389159 -27.3444
0.863997 0.595662 0.520122 0.524137 4.56854 1.8935 0.518004 1.19177 -0.485932 0.424318 -0.674 1.40364
0.129354 0.831285 0.503567 0.516798 1.41147 0.855699 1.32444 0.878962 0.636369 -2.15008 0.746064 126.639
0.446472 0.513732 0.362325 0.562071 0.663255 0.394178 0.761664 1.22918 0.117573 3.08937 -0.0155908 2.71788
0.128308 0.718632 0.661757 0.47962 4.04533 0.086707 0.816318 1.0374 -34.5109 -1.14776 1.94144 0.76725
0.72836 0.641584 0.401211 0.491273 0.396596 0.788693 1.30738 1.03621 -1.1626 2.28037 -0.361198 -4.59619
0.652551 0.823098 0.537031 0.479254 0.2194 0.983446 0.56436 0.881905 -0.5758 -3.08536 0.53641 -0.326973
0.744485 0.216937 0.346019 0.470166 1.57353 0.906351 0.806754 1.06338 0.420001 0.0906201 1.24416 1.25079
0.285924 0.325198 0.59924 0.523832 0.630876 1.87346 0.681971 0.874578 -0.338407 -0.224511 0.833159 0.246102
0.978697 0.506991 0.668412 0.488876 0.0730635 1.6726 0.823139 1.04 -0.662361 -7.84336 -0.199907 -0.309083
0.191386 0.684203 0.541924 0.545201 0.920286 0.816198 1.03404 0.936636 -1.70075 2.77391 2.63723 -3.95479
0.0006785 0.375013 0.542156 0.526947 0.131106 0.0510166 0.846314 0.917486 -3.37604 -0.0665711 0.367403 -0.00970881
0.800459 0.253783 0.49533 0.464521 0.620852 0.930776 1.31468 0.933948 -5.37635 -0.551559 0.703365 -1.22858
0.643724 0.396413 0.400627 0.528531 0.204607 1.3358 1.5142 0.949926 0.843623 -0.513854 -1.52654 0.682312
0.322887 0.279237 0.622591 0.517138 0.324137 0.685237 0.764794 0.97892 1.25573 -1.1022 0.50742 2.45995
0.914327 0.747041 0.421253 0.539729 1.70737 1.08727 1.47479 1.13366 -0.316139 -9.34025 1.45937 -0.618173
0.0418688 0.1574 0.426841 0.501383 0.355357 1.59879 1.02465 0.926624 -0.00796646 -0.295079 -0.69303 0.167346
0.701672 0.496686 0.473587 0.462148 0.0993912 1.275 1.02862 1.16544 1.17512 0.670508 0.647694 9.83304
0.760499 0.614788 0.454451 0.569788 0.878251 1.438 0.839029 0.871804 0.830115 0.177826 1.25016 1.14732
0.795933 0.609101 0.535275 0.459786 1.61538 0.411507 0.794279 0.94602 3.74769 19.0926 -0.336764 -2.56658
0.921919 0.515414 0.558674 0.524423 0.0184062 0.427216 1.81574 0.864091 -1.77635 -0.00950066 0.532028 0.482485
0.97981 0.444802 0.34221 0.463153 1.36485 1.34959 0.689194 1.01453 -1.91749 -3.35728 0.173004 2.6711
0.705172 0.876336 0.408324 0.459121 2.44467 1.68934 1.08019 0.891578 -0.476596 -66.7279 1.17131 -0.0391471
0.745405 0.631844 0.308628 0.451345 2.15517 0.406735 1.04067 1.1238 2.34264 0.38214 -2.03 1.28846
0.653215 0.627449 0.453077 0.553177 0.235138 1.62408 1.03387 1.0833 1.45134 0.528239 -0.735272 -0.434186
0.197448 0.458543 0.594222 0.499203 3.14609 0.726421 1.57404 1.04394 77.4956 -0.199472 0.835336 1.23543
0.678335 0.611348 0.550869 0.497629 0.313598 0.277202 0.984212 0.925962 1.18849 1.94879 -0.186969 0.295756
0.368253 0.28237 0.577109 0.526523 0.749982 0.874273 0.723204 1.03491 -0.00896935 -9.882 1.50621 0.20539
0.0259595 0.649463 0.754474 0.476703 2.168 1.27507 1.26044 1.05589 3.96435 0.804574 1.13318 3.70209
0.59005 0.762191 0.469189 0.495281 1.30164 2.38013 0.821592 1.03928 -0.042391 -0.587304 0.31676 0.0950997
0.445157 0.460697 0.562956 0.518121 1.3846 2.99358 1.65829 1.03887 2.85114 0.215171 -1.02143 -5.50313
0.530556 0.456945 0.587693 0.501956 0.364547 0.506475 1.24545 1.19867 -0.15702 0.47511 -0.235584 0.161597
0.0983141 0.745171 0.378912 0.444093 0.369935 3.10087 0.662183 1.08758 -1.01011 -0.473188 -0.726287 -1.34731
0.0844806 0.746788 0.585633 0.520988 0.720412 1.58652 0.787786 0.971752 0.897729 -0.36993 -5.46202 -0.975465
0.0900468 0.49449 0.523846 0.521496 2.08606 0.717676 1.39207 1.0569 -0.239154 0.655904 0.918911 -0.90139
0.708324 0.460275 0.521865 0.527524 0.609253 0.563848 0.950088 0.915958 -1.4741 15.6123 -1.76364 0.946846
0.818861 0.745162 0.731599 0.484523 0.00710147 0.507996 1.21521 0.905342 -11.8878 0.104226 0.372182 7.31896
0.362328 0.287145 0.587065 0.539211 2.72365 0.722363 1.43346 0.90362 1.22815 -27.5452 0.95452 1.36053
0.279254 0.482706 0.417932 0.491288 0.457113 3.48087 1.06387 0.848718 4.37488 0.448201 5.98412 0.269699
0.146871 0.498411 0.594689 0.510964 0.575446 0.230619 0.747249 0.961575 -1.18741 -0.349028 -0.956342 -0.440926
0.678262 0.795857 0.683069 0.459944 0.183286 0.551824 0.538922 0.838786 -0.641065 -6.14089 1.18236 -3.07215
0.804893 0.463988 0.60488 0.507631 0.810366 0.622643 1.69652 0.969113 -0.128263 2.41289 -30.862 -8.19732
0.852986 0.329632 0.330051 0.486323 1.32402 0.18839 1.27764 1.02711 -18.847 -0.710622 1.08522 -0.535226
0.906589 0.557919 0.703787 0.485315 0.795667 2.44252 0.885314 0.900257 7.56081 -601.183 5.64341 -32.3427
0.0588026 0.376269 0.532961 0.445736 0.550861 0.378026 0.60658 1.10221 1.70736 -2.57809 0.85918 -0.505297
0.121059 0.714855 0.47873 0.509372 0.325804 0.540942 1.21566 1.08167 0.802781 -0.397934 -4.50687 0.207055
0.96569 0.240314 0.415311 0.582054 0.322535 0.32197 0.913023 1.15962 -2.02183 0.284487 -0.0560101 0.362348
0.185059 0.352658 0.587499 0.507693 0.349507 0.515088 0.861267 0.87889 -1.00627 1.05322 -0.274684 -6.89608
0.521054 0.609831 0.571751 0.510795 0.0118112 1.01355 1.23947 1.09783 -0.661043 0.561495 -4.01531 3.79327
0.185437 0.204458 0.547544 0.491975 1.27003 1.34221 0.807792 0.998885 -0.948191 0.900966 4.72311 -1.03863
0.590647 0.596089 0.482476 0.53313 0.305175 0.813811 1.07018 1.01339 2.0423 3.46644 0.0402233 0.676156
0.47996 0.318303 0.5675 0.513924 0.388651 0.27527 0.593113 1.01086 0.270105 -1.62363 0.18438 -1.84552
0.310888 0.661619 0.418883 0.476848 0.637272 0.61789 0.7915 1.01415 -3.04837 -0.78754 0.509718 0.0325417
0.432819 0.444806 0.53842 0.45961 3.67229 1.06079 1.26103 0.881589 -0.110442 3.00019 -0.949804 0.974113
0.0954997 0.436059 0.551518 0.489024 1.81995 0.328217 0.722539 0.948162 1.89449 -19.2546 -0.529739 -1.09063
0.257138 0.247671 0.303755 0.497683 0.294271 0.912358 0.500724 0.992134 0.375262 1.42782 -20.971 -21.167
0.330998 0.660724 0.487002 0.478123 0.84765 0.892175 0.758115 1.03028 19.3526 0.642177 -2.91466 0.399562
0.146061 0.825291 0.485511 0.514318 0.142391 1.94384 1.161 0.92194 0.945838 -0.863328 -0.0255722 -0.291015
0.268751 0.126085 0.583565 0.538102 0.418082 0.601051 0.962355 0.955128 -2.00357 0.767079 0.357484 -3.32293
0.0342431 0.34883 0.421609 0.526063 1.04985 0.502603 0.679696 0.859082 0.256959 -6.38275e-05 -0.164211 -3.40006
0.610959 0.808498 0.525395 0.470075 1.80636 0.288491 1.29731 1.03972 -0.393984 0.924948 0.663417 -1.77741
0.624415 0.588721 0.493324 0.468049 0.648415 0.457047 0.750668 0.901228 -0.00878729 0.838693 0.0232462 4.47842
0.342873 0.312897 0.495297 0.502918 0.295116 0.714539 0.809695 0.968877 2.18123 2.25698 -8.89405 3.94028
0.0594594 0.471985 0.362741 0.534542 0.296676 0.819689 1.14923 1.04149 2.57358 -0.0695883 -0.619907 0.247667
0.809564 0.723533 0.472547 0.515473 1.82708 0.669884 0.792622 1.03735 -44.6388 -0.225063 2.63938 -0.225555
0.920644 0.203889 0.442942 0.45551 1.14029 0.946483 0.70803 0.951818 -0.821103 0.0707063 1.45271 0.261331
0.644987 0.487106 0.532546 0.502812 2.64912 0.880232 0.640541 1.03923 0.182031 2.62875 -0.343462 0.30704
0.0902411 0.627049 0.581461 0.499214 1.8478 1.90744 0.922082 0.822847 -2.53208 2.49121 4.42437 0.822467
0.842341 0.0437496 0.551989 0.5061 0.0320754 0.439151 0.404845 1.17134 4.25049 0.238459 0.397739 -4.09132
0.386774 0.269141 0.48715 0.473409 0.831702 2.56835 0.629521 1.05985 -2.47575 9.77502 2.87503 -0.0769994
0.157722 0.606737 0.474625 0.54355 2.51362 2.50168 1.64343 0.897727 0.579672 1.4635 11.6667 -2.17683
0.848067 0.275773 0.510978 0.45651 1.01857 0.517535 1.17128 0.954672 -0.430738 5.37236 -3.01731 7.40076
0.66415 0.577459 0.443636 0.549376 2.83453 0.754164 0.98625 1.06098 -1.52788 -3.04508 -1.05656 1.40973
0.375152 0.702555 0.590567 0.506742 1.58085 0.381885 0.632696 1.00497 -2.36401 -2.83978 0.911397 -2.9032
0.856004 0.766251 0.569314 0.444839 0.960931 0.369663 0.498988 0.844019 0.896654 -0.123687 0.693781 0.637535
0.387788 0.242129 0.35366 0.501535 2.50611 0.754321 0.939197 1.00359 -1.32127 -1.08676 -1.96227 -1.14934
0.338626 0.403921 0.533565 0.504616 1.22886 0.501672 1.67939 0.910756 -2.25995 -2.41675 -0.715101 0.682239
0.214922 0.638194 0.480393 0.437245 1.29295 0.208153 0.790242 0.880431 -0.34449 -1.02344 -1.30131 0.940532
0.784196 0.65127 0.568733 0.504654 0.481408 0.70724 1.65922 0.972788 0.437027 -1.03439 -1.90995 -1.33517
0.37605 0.391397 0.535595 0.514166 2.48494 0.215301 0.855104 0.85276 -1.09556 -0.469136 5.76878 -1.60943
0.548904 0.617404 0.580039 0.489243 0.809568 1.38529 1.08719 1.10989 -1.7751 -0.791604 1.3799 0.0474181
0.0416954 0.197468 0.656444 0.540398 1.01215 1.06288 0.698276 1.01008 0.111823 6.00047 -0.338191 -0.0383615
0.754883 0.12533 0.571098 0.51634 0.540092 1.60615 1.22753 0.993487 -1.57961 7.67616 2.61394 -0.24623
0.780821 0.369018 0.676688 0.48335 0.130392 0.7046 1.67505 0.964024 -11.7541 -0.5297 0.224555 -1.3854
0.872129 0.547174 0.43643 0.489326 0.382604 0.283929 0.679372 0.928921 1.32698 -0.156292 -0.292761 -3.04491
0.623842 0.12035 0.477547 0.500168 1.06865 0.607685 0.900932 0.990274 3.13541 0.222391 0.809165 -3.68169
0.807235 0.693308 0.407807 0.525074 0.00969883 0.798737 0.777919 0.840999 0.766088 -4.54636 0.432879 -0.449975
0.0475615 0.488723 0.568783 0.508109 0.513964 1.10147 1.51368 1.04837 0.81874 -0.101049 -10.2526 0.311417
0.647041 0.241936 0.359035 0.522051 1.87034 1.41995 1.04386 0.907512 3.89318 -0.198717 -3.22625 1.65045
0.332664 0.541046 0.444252 0.467452 0.566233 2.36924 1.38652 0.881788 6.70369 -0.344041 0.526716 -0.883662
0.399422 0.530648 0.497046 0.441387 0.746657 1.25987 1.18219 0.909963 1.21459 -1.13409 -0.324484 -24.4374
0.947919 0.577683 0.368666 0.549808 0.352815 0.709495 0.869954 0.966562 10.8442 -1.28463 -9.57053 -0.0336573
0.771575 0.0660823 0.428363 0.523563 0.174293 0.18404 0.712671 0.962712 -0.321881 1.43276 -0.0478192 0.484861
0.581901 0.33216 0.52196 0.428716 0.377364 0.563425 1.78109 1.0921 -0.766533 -2.94495 0.110267 0.662741
0.185105 0.824523 0.474334 0.470701 2.87212 1.39754 1.13222 0.897231 2.22438 1.5249 0.61346 -0.0438409
0.060796 0.423473 0.480889 0.522729 0.928264 2.08436 0.930155 1.13925 -2.78881 -4.44321 -0.0141019 -0.31477
0.906788 0.514412 0.567847 0.509624 1.4802 0.0182101 1.26094 1.10133 -14.1224 0.874952 2.98072 -5.6035
0.0572972 0.213437 0.618195 0.553003 0.796996 0.376548 0.825014 0.959922 -0.0114748 -0.351164 -3.5337 -1.26435
0.316163 0.221569 0.579782 0.471187 0.0725366 0.734457 1.20001 0.952405 -2.55808 3.67882 0.801849 0.193695
0.566545 0.0603465 0.445039 0.495169 1.34886 0.768682 0.662504 1.02035 -2.30428 0.71797 30.7493 -1.83606
0.434121 0.221854 0.507952 0.507242 0.768955 0.361965 1.54895 1.11572 4.68961 1.00942 -6.24372 -0.297484
0.918023 0.456189 0.404484 0.523098 0.707792 0.590311 1.29318 0.988075 55 0.281187 -0.59872 0.544231
0.91922 0.408126 0.616466 0.542242 0.574576 1.08799 1.05221 0.796295 0.870262 -18.6796 -6.77414 0.578658
0.642279 0.554874 0.408882 0.484591 1.78217 2.29298 0.739981 1.12691 14.1332 -9.26637 0.116985 0.108892
0.183344 0.347891 0.382681 0.463362 1.4666 1.66254 1.22849 1.16013 8.37852 0.301447 -37.0187 -0.469772
0.833786 0.180597 0.456522 0.502595 1.17539 0.534981 1.00289 1.08807 -0.0685908 4.35609 -0.0504007 -1.44303
0.827214 0.267089 0.591889 0.499568 2.15581 0.362781 1.28857 1.10829 0.227479 -2.37149 -2.78093 -7.42379
0.335606 0.215042 0.455653 0.449001 0.922228 0.911425 0.798103 0.993811 -0.858019 -0.110996 -0.180866 0.621292
0.955758 0.0869101 0.438511 0.505382 2.24486 1.38247 1.46132 0.916696 -0.42056 25.0289 1.13601 -2.6342
0.585714 0.545609 0.612573 0.474684 0.706529 3.2181 1.31631 1.10359 0.065568 0.140362 -2.48916 -3.16357
0.143423 0.476673 0.525192 0.459757 1.79399 1.29219 1.01204 0.983087 2.94098 0.239841 -0.995833 157.516
0.117396 0.701794 0.591181 0.451245 0.364038 0.634224 1.18822 1.21543 -10.926 -8.40378 0.140327 0.526886
0.716959 0.343327 0.674142 0.463293 0.377741 1.53583 1.39981 0.991472 0.10424 0.800991 0.972205 -0.771121
0.273182 0.113127 0.493678 0.498112 0.32885 0.270196 0.407738 0.878532 0.218429 -1.10297 6.71511 1.67359
0.826535 0.969832 0.469171 0.449391 0.311088 1.74231 1.07901 0.960312 2.61344 13.777 0.463235 -0.664914
0.279706 0.754338 0.452445 0.479416 1.51144 0.735423 0.829658 0.981661 -1.07779 0.318615 0.931028 -2.39118
0.000637565 0.774168 0.517091 0.492966 0.186018 0.964605 0.848155 0.928223 -0.786145 1.91894 -0.586518 -1.02891
0.606532 0.810083 0.601931 0.485651 0.877887 0.892021 1.41393 1.00983 8.82951 206.794 -1.00947 6.53049
0.483242 0.299866 0.493503 0.525619 0.676957 0.469757 0.823011 1.10472 -0.44517 0.155978 -0.659306 0.99792
0.517186 0.474572 0.579014 0.458648 0.655462 1.21286 0.897457 1.04317 0.304528 -11.3542 -0.948465 -1.84729
0.492496 0.414489 0.496479 0.515371 1.13536 2.78254 1.36712 1.01075 -0.434146 -0.785424 -0.400837 10.1169
0.907094 0.13176 0.564035 0.453085 1.38426 0.583643 1.15175 1.06546 -0.625684 3.47151 -0.691565 1.56956
0.929425 0.41201 0.551476 0.47386 0.412841 0.0571269 0.35298 1.23415 0.326698 0.402921 2.26065 -1.48794
0.129855 0.11351 0.535669 0.488324 0.826584 0.86828 0.779535 0.930009 -0.0881342 -1.71718 0.0912896 0.90996
0.363861 0.747782 0.419224 0.480453 0.34355 0.969651 0.936249 0.917835 -0.153316 7.51444 0.964403 0.542098
0.26749 0.382841 0.603265 0.501834 1.38025 1.07464 0.359135 1.01412 2.12567 -0.0345459 -1.67089 -3.07521
0.0415154 0.668842 0.567136 0.493387 1.6665 1.37789 1.5832 1.00961 -0.375554 -1.69693 -2.44939 2.16921
0.688972 0.262672 0.668743 0.452722 0.0264191 0.387694 1.25009 1.01204 -1.74186 -0.410579 0.854688 0.997767
0.078547 0.461919 0.64077 0.462948 0.312475 1.95233 1.10356 1.00083 -0.62832 0.145027 -0.191065 3.4515
0.739369 0.63212 0.628148 0.50338 0.0555591 3.08823 0.986513 0.944608 -0.966578 -5.55221 -140.432 -4.34408
0.893629 0.598071 0.505734 0.474935 0.132029 1.53881 1.12069 1.00975 -0.486036 -0.27588 3.30856 1.67958
0.249194 0.412919 0.338295 0.468527 0.0645546 0.413585 0.840194 1.34993 -4.09979 -1.11329 0.000505873 -18.0325
0.953734 0.651494 0.495214 0.458753 1.54072 0.279621 1.02098 1.0394 0.0367378 -2.26185 0.199747 -2.06539
0.711411 0.393024 0.682216 0.5234 0.290272 0.617239 0.717269 1.1679 -0.171829 2.00002 -1.44247 37.3003
0.310116 0.416133 0.51292 0.540827 0.183887 0.948083 0.772386 1.06847 2.46499 1.62772 0.43021 -0.410749
0.458518 0.0763008 0.348761 0.532914 0.157785 1.71433 0.865436 0.995031 0.639957 -6.76833 0.33998 -1.81386
0.534431 0.612176 0.379788 0.495401 0.513005 1.63409 0.932731 0.981621 -0.513129 0.921141 -2.95853 -1.22153
0.0226371 0.503073 0.505427 0.510299 0.255756 3.1254 1.69848 0.834828 -0.241452 -0.0711385 11.689 0.0583917
0.622506 0.433901 0.424805 0.494387 1.72285 0.9376 0.615593 1.15082 0.238381 -0.55126 4.25731 -1.71054
0.55863 0.584834 0.494944 0.542313 0.986636 0.149569 1.01846 1.11392 -5.02509 -0.610142 -1.38235 1.19092
0.128488 0.157159 0.453922 0.532056 1.60078 1.01679 0.819252 1.02383 -1.6671 9.99829 -0.422743 -3.28366
0.436128 0.866637 0.550944 0.536555 1.16609 0.487501 1.46268 0.925925 0.046096 -2.74992 -2.65075 2.99355
0.688395 0.788093 0.572104 0.521104 0.0428964 0.444378 0.918139 1.01579 -0.346691 0.126267 0.0661973 -0.0138912
0.283937 0.233065 0.57882 0.49296 0.933422 1.04264 0.733609 0.991408 -0.782503 9.61171 -2.13815 0.0539805
0.901115 0.417502 0.504979 0.508919 0.0869262 0.724958 0.780038 0.94712 -4.50994 -1.24505 0.14733 -2.54469
0.393831 0.689725 0.555097 0.499241 0.300011 0.60804 0.869152 0.755901 0.115539 1.75166 0.619693 -0.0725033
0.910393 0.192597 0.649611 0.491263 1.65279 1.2331 0.985465 0.968322 0.402945 1.09161 3.3463 -2.12717
0.216099 0.505391 0.503452 0.54605 0.0971191 0.448998 0.784174 1.07412 1.41817 0.0397968 0.824588 0.213871
0.468955 0.527425 0.555188 0.531384 0.569173 0.355082 1.09006 0.921582 -0.814352 -0.169601 3.68431 0.652058
0.407935 0.553615 0.585382 0.473111 1.10523 1.30204 1.60591 1.01364 0.180818 -3.09775 -1.35074 1.41202
0.107292 0.5093 0.332498 0.486973 2.26401 0.606669 0.953387 1.00653 -1.26173 -1.20581 -1.96996 -1.10114
0.0466987 0.0487246 0.518848 0.526424 2.37046 0.75463 0.750801 1.071 -1.13143 0.0694505 -3.5538 -1.55752
0.657353 0.414953 0.553612 0.471485 0.525324 0.879155 1.28356 0.957372 7.69503 0.142375 -1.39611 -2.80366
0.84846 0.563836 0.340294 0.468161 0.0132216 0.432443 0.659614 0.995551 -16.6281 3.94851 0.652078 0.394525
0.377338 0.651998 0.34095 0.512859 2.35372 1.15521 0.534319 1.00022 2.47089 -0.753008 0.383218 -0.567616
0.414519 0.0778601 0.323849 0.455148 1.5313 0.785545 1.11614 0.958584 0.578383 -0.206176 1.08284 -9.93738
0.152657 0.902919 0.54213 0.511314 0.401255 1.29205 1.23022 1.15763 0.238222 15.838 0.707209 0.579189
0.496625 0.727782 0.432572 0.493299 0.205745 0.514863 0.830108 1.21648 0.618471 0.017503 0.536164 3.98284
0.513945 0.726037 0.34465 0.538539 0.636029 0.734975 1.13527 1.09665 2.43737 -2.93157 1.16987 -0.000785497
0.142613 0.234083 0.498548 0.451889 0.863557 1.92552 1.2809 0.815972 -1.92957 -0.361643 -2.55978 -2.15303
0.325065 0.0729618 0.546841 0.506122 0.836866 0.812936 0.910318 0.954815 0.130806 -1.32292 -0.577753 -2.21669
0.191647 0.451137 0.57809 0.416142 0.152829 0.700215 0.330809 1.07673 -1.60204 -0.448065 -1.71368 -0.79975
0.765038 0.249313 0.631291 0.494543 0.169479 0.746293 1.03408 0.957851 0.19305 -0.092608 1.11738 2.30528
0.587311 0.69385 0.67127 0.458563 1.14765 2.53222 1.11617 1.01565 0.533823 -0.712057 -17.1699 1.57903
0.116256 0.765753 0.479791 0.456817 0.924553 0.798794 1.33987 1.08471 0.210385 -7.18703 0.864531 0.880142
0.753884 0.330653 0.398032 0.500852 1.75634 0.610815 0.919515 0.985249 2.51698 2.75413 -1.4279 -1.42377
0.66497 0.488669 0.423663 0.505974 0.0608203 0.579285 0.672259 1.07524 -13.0818 0.26395 1.5049 -4.72706
0.865794 0.61799 0.568272 0.485053 0.885484 0.378572 1.14441 0.990658 0.542579 2.79249 -0.700818 -2.71162
0.148204 0.407183 0.507051 0.463497 0.117533 0.430193 0.614225 1.06956 0.490636 1.0155 58.7805 0.980382
0.574636 0.426752 0.62124 0.483509 0.425742 0.645732 0.705564 1.12883 0.283463 -1.0506 -0.848468 0.821231
0.927892 0.383329 0.515749 0.477069 3.13804 0.970489 1.11 1.14415 -0.161877 -2.80631 -0.289237 -0.590654
0.54668 0.854561 0.646056 0.461898 0.133812 0.769553 1.31838 0.934715 0.280902 -0.17118 -0.562808 -0.863475
0.152315 0.597509 0.526681 0.496708 2.34468 0.393492 0.710303 0.934489 -0.368461 2.34197 -1.39001 -0.101345
0.683812 0.529291 0.583516 0.477922 4.44305 0.850289 1.10931 0.838828 1.09392 -1.03803 -0.746218 -0.373507
0.807463 0.530339 0.719714 0.524337 0.0543755 1.45455 0.788075 1.03423 5.07253 0.0282334 -28.8324 1.89969
0.221154 0.109438 0.695899 0.502321 0.217816 1.13341 0.822835 0.997328 -1.05065 2.31644 -0.404988 -1.6244
0.447103 0.426387 0.49553 0.457019 0.137986 1.6353 0.805347 1.03784 -106.017 1.14636 -6.27294 -1.15758
0.508673 0.626659 0.635377 0.491 0.591703 0.492954 0.728784 1.07747 -1.36881 0.496545 5.33855 -0.563674
0.452713 0.404867 0.395349 0.508307 1.29569 1.58627 1.90093 0.998347 2.23514 2.43699 -0.358113 0.494208
0.628716 0.464655 0.405974 0.532975 1.47874 0.831981 0.768308 0.900565 0.920763 -11.0827 0.510157 -0.769547
0.982771 0.441324 0.350991 0.484729 0.247525 1.25623 1.20217 0.995264 5.26018 0.514741 0.339864 0.229749
0.093744 0.332606 0.401032 0.531043 0.177258 1.80084 1.10543 0.960074 -0.461514 -45.1584 0.339026 0.616402
0.395112 0.822104 0.506683 0.488427 0.865038 0.811813 1.4378 0.944687 0.377671 -5.95668 2.83137 -281.498
0.756056 0.47967 0.673654 0.492797 0.722953 0.189711 0.88049 0.989506 1.99512 0.00570613 0.0918306 3.76451
0.865538 0.573079 0.50917 0.510583 0.304907 0.872753 0.823923 1.04449 -2.94017 -0.831454 -0.0731017 -0.795577
0.343863 0.334821 0.528389 0.516597 2.37757 0.678249 0.849458 1.04874 -0.830792 -0.208893 -0.264715 1.47637
0.877722 0.371265 0.364605 0.539581 0.736648 1.48198 0.62685 0.903206 -0.017324 0.536435 1.39447 -1.13823
0.780656 0.416787 0.52225 0.443598 0.531498 0.281383 1.23232 1.13707 -1.11441 4.16924 4.46536 -2.23953
0.18554 0.39405 0.513352 0.498807 0.27472 0.564961 0.876997 0.901615 2.98199 -7.23815 1.45968 0.564939
0.365534 0.35974 0.519444 0.497902 0.29402 1.655 1.26022 1.08448 6.35036 -1.3374 -2.46341 -0.236901
0.992694 0.232256 0.529769 0.441399 0.500941 0.462303 0.725777 1.04982 0.468926 -0.522745 6.42223 0.859502
0.769354 0.588216 0.473028 0.542987 0.299132 0.875593 1.11711 1.1469 -0.786304 6.16985 10.03 8.7242
0.280439 0.452425 0.397546 0.511172 0.132172 0.511515 0.815042 1.17426 -0.856149 -1.44677 0.473327 -0.580168
0.60883 0.49236 0.456641 0.534727 0.824353 0.800613 0.929917 1.11865 -1.04498 2.78518 0.441684 -3.43803
0.956105 0.300875 0.439328 0.545098 4.14925 2.59119 0.781995 0.93845 0.642185 -0.250881 -2.22331 1.67837
0.699515 0.56531 0.372799 0.536091 0.544036 0.242183 0.961866 0.981642 0.0830633 -1.19464 -3.28398 0.195645
0.622126 0.495917 0.473216 0.483584 1.07142 0.723663 0.680733 1.02145 0.319614 1.46856 -1.50619 -1.81953
0.0518947 0.67838 0.505442 0.528303 1.08497 1.37982 0.740099 0.846653 46.6511 1.66068 -2.15489 -1.30966
0.965552 0.590252 0.569309 0.531625 0.453983 0.497239 1.14641 0.924031 -0.249482 -5.77844 -1.15154 0.736776
